time=2026-09-24T15:43:59.838+08:00 level=INFO msg="no upstream keys yet; open the panel and add them, /healthz stays 503 until then"
time=2026-09-24T15:52:33.799+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:52:33.800+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:52:33.800+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:52:33.800+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:52:33.800+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:52:38.890+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:52:38.894+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:52:38.894+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:52:38.894+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:52:38.894+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:52:38.894+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:52:43.793+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:52:43.793+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:52:43.793+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:52:43.793+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:52:43.794+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:52:43.794+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:52:48.792+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:52:48.793+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:52:48.793+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:52:48.793+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:52:48.793+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:52:48.793+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:52:53.787+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:52:53.788+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:52:53.788+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:52:53.788+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:52:53.788+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:52:53.788+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:52:58.791+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:52:58.791+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:52:58.791+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:52:58.791+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:52:58.792+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:52:58.792+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:53:03.794+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:53:03.794+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:53:03.794+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:53:03.795+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:53:03.795+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:53:03.795+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:53:08.786+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:53:08.786+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:53:08.786+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:53:08.786+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:53:08.786+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:53:08.787+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:53:13.790+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:53:13.791+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:53:13.791+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:53:13.791+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:53:13.791+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:53:13.792+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:53:18.788+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:53:18.788+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:53:18.788+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:53:18.788+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:53:18.789+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:53:18.789+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:53:23.804+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:53:23.804+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:53:23.805+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:53:23.805+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:53:23.805+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:53:23.805+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:53:28.829+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:4124 took=1ms
time=2026-09-24T15:53:28.830+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:53:28.830+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:53:28.830+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:53:28.831+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:29759 took=1ms
time=2026-09-24T15:53:28.831+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:53:33.792+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:53:33.793+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:53:33.792+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:53:33.793+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:53:33.793+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:53:33.793+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:53:38.793+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:53:38.795+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:53:38.795+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:53:38.795+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:53:38.795+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:53:38.795+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:53:43.801+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:53:43.802+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:4124 took=1ms
time=2026-09-24T15:53:43.802+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:53:43.802+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:53:43.802+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:53:43.802+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:53:48.796+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:53:48.796+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:53:48.796+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:53:48.796+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:53:48.796+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:53:48.796+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:53:53.791+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:53:53.792+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:53:53.792+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:53:53.792+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:53:53.792+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:53:53.792+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:53:58.797+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:53:58.798+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:53:58.798+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:53:58.798+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:53:58.798+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:53:58.798+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:54:03.791+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:54:03.791+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:54:03.791+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:54:03.791+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:54:03.791+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:54:03.792+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:54:08.795+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:54:08.796+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:54:08.797+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:54:08.797+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:54:08.797+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:54:08.797+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:54:13.795+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:54:13.796+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:54:13.796+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:54:13.797+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:54:13.797+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:54:13.798+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:54:18.797+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:54:18.797+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:54:18.797+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:54:18.797+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:54:18.797+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:54:18.797+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:54:23.798+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:54:23.799+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:54:23.798+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:54:23.799+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:54:23.799+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:54:23.799+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:54:28.795+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:54:28.795+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:61307 took=1ms
time=2026-09-24T15:54:28.795+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:54:28.795+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:54:28.795+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:54:28.795+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:54:33.784+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:54:33.784+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:54:33.784+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:54:33.784+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:54:33.784+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:54:33.784+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:54:38.796+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:54:38.796+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:54:38.797+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:54:38.796+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:54:38.797+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:54:38.797+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:54:43.825+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:54:43.825+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:54:43.825+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:54:43.826+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:61307 took=1ms
time=2026-09-24T15:54:43.826+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:54:43.826+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:54:48.801+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:54:48.801+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:54:48.802+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:54:48.802+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:54:48.802+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:54:48.802+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:54:53.810+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:54:53.813+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:54:53.813+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:54:53.813+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:54:53.813+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:54:53.813+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:54:58.796+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:54:58.796+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:4124 took=0s
time=2026-09-24T15:54:58.796+08:00 level=INFO msg=http component=server method=GET path=/v0/management/api-keys status=200 bytes=93 ip=127.0.0.1:4823 took=0s
time=2026-09-24T15:54:58.796+08:00 level=INFO msg=http component=server method=GET path=/v0/management/usage status=200 bytes=23 ip=127.0.0.1:29759 took=0s
time=2026-09-24T15:54:58.796+08:00 level=INFO msg=http component=server method=GET path=/v0/management/proxies status=200 bytes=14 ip=127.0.0.1:62131 took=0s
time=2026-09-24T15:54:58.797+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:55:03.795+08:00 level=INFO msg=http component=server method=GET path=/v0/management/stats status=200 bytes=231 ip=127.0.0.1:35960 took=0s
time=2026-09-24T15:55:03.797+08:00 level=INFO msg=http component=server method=GET path=/v0/management/settings status=200 bytes=182 ip=127.0.0.1:61307 took=0s
time=2026-09-24T15:55:03.796+08:00 level=INFO msg=http component=server method=GET path=/v0/management/keys status=200 bytes=11 ip=127.0.0.1:62131 took=0s
